dose_mass,baseline_drain,uptake,starvation,depletion,raw_influx,memory_influx,assimilation_pool,restoring,ec_velocity,shock_effect,mixing_effect,overshoot_effect,penalty_effect,clip_effect,delta_ec
0.08333333333333333,0.001754413690494326,0.0018569647299013729,0.0,0.003611378420395699,0.001971026046251615,0.001045517664501319,0.003036572300015427,0.0007623341098636015,0.0011828052068051265,0.0,0.0,0.0,0.0,0.0,0.0011828052068050265
0.08333333333333333,0.0017503872576452922,0.0018546098564169269,0.0,0.0036049971140622193,0.0019649827008311285,0.001046710388932429,0.0030320940421700907,0.0007445920317615262,0.0010942770211773963,0.0,0.0,0.0,0.0,0.0,0.001094277021177481
0.08333333333333333,0.0017464657458071675,0.0018522150872390913,0.0,0.0035986808330462586,0.0019591761458599647,0.0010477395999631905,0.003027561948827642,0.000728177876443864,0.0010105950687436165,0.0,0.0,0.0,0.0,0.0,0.0010105950687435694
0.08333333333333333,0.0017426463285717241,0.0018497864772549634,0.0,0.0035924328058266875,0.0019535963139795773,0.0010486194704708593,0.003022999639239745,0.0007130189504127104,0.0009318499374457887,0.0,0.0,0.0,0.0,0.0,0.0009318499374457723
0.08333333333333333,0.001738926259692559,0.0018473301842965625,0.0,0.0035862564439891214,0.001948233163992195,0.001049362807879821,0.003018426979113554,0.0006990412013510238,0.0008580546876831716,0.0,0.0,0.0,0.0,0.0,0.0008580546876830741
0.08333333333333333,0.0017353028706544153,0.0018448523480585125,0.0,0.0035801552187129278,0.0019430767775734294,0.0010499812056520626,0.003013860559853703,0.0006861703810357777,0.0007891583785694269,0.0,0.0,0.0,0.0,0.0,0.0007891583785695211
0.08333333333333333,0.0017317735683209682,0.001842358991964678,0.0,0.0035741325602856463,0.0019381174379197385,0.0010504851786137298,0.003009314130056061,0.0006743330053572349,0.0007250581104118025,0.0,0.0,0.0,0.0,0.0,0.0007250581104119025
0.08333333333333333,0.0017283358326584503,0.0018398559451904028,0.0,0.003568191777848853,0.0019333456923590385,0.0010508842833745807,0.0030047989822780214,0.0006634571337010564,0.0006656096642514307,0.0,0.0,0.0,0.0,0.0,0.0006656096642514431
0.08333333333333333,0.0017249872145326994,0.0018373487822528083,0.0,0.0035623359967855077,0.0019287524008479912,0.0010511872251009365,0.003000324298138785,0.0006534729887372847,0.000610636828206678,0.0,0.0,0.0,0.0,0.0,0.0006106368282066121
0.08333333333333333,0.0017217253335771547,0.0018348427777917327,0.0,0.0035565681113688876,0.0019243287721592665,0.0010514019518807934,0.0029958974548010145,0.0006443134363141856,0.0005599395057475213,0.0,0.0,0.0,0.0,0.0,0.0005599395057476197
0.08333333333333333,0.001718547876129491,0.001832342874373842,0.0,0.003550890750503333,0.0019200663894320491,0.0010515357378782387,0.0029915242958526837,0.0006359143437279712,0.0005133007035603883,0.0,0.0,0.0,0.0,0.0,0.000513300703560482
0.08333333333333333,0.0017154525932346026,0.0018298536613580323,0.0,0.003545306254592635,0.001915957226623502,0.0010515952564181623,0.0029872093695467003,0.000628214833174564,0.00047049249690573225,0.0,0.0,0.0,0.0,0.0,0.0004704924969056723
